,date,account_value
480,2019-11-27,1227978.5639813538
481,2019-11-29,1224015.9436200256
482,2019-12-02,1211905.78782016
483,2019-12-03,1199578.054124176
484,2019-12-04,1209767.1144650574
485,2019-12-05,1213853.1041424866
486,2019-12-06,1227921.6123059387
487,2019-12-09,1225067.9295971985
488,2019-12-10,1225460.5273373718
489,2019-12-11,1223004.7396786804
490,2019-12-12,1236015.9715588684
491,2019-12-13,1239626.7443173523
492,2019-12-16,1246463.3355801697
493,2019-12-17,1250705.1464093323
494,2019-12-18,1247064.0775387879
495,2019-12-19,1253206.703355133
496,2019-12-20,1256321.7421887512
497,2019-12-23,1254227.1181424255
498,2019-12-24,1256594.7197049255
499,2019-12-26,1262383.5144971008
500,2019-12-27,1263051.7327588196
501,2019-12-30,1255829.4977200623
502,2019-12-31,1259859.9836667175
503,2020-01-02,1275631.1037686463
504,2020-01-03,1265367.4166424866
505,2020-01-06,1268031.8041089172
506,2020-01-07,1262506.1105054016
507,2020-01-08,1272798.088197052
508,2020-01-09,1285928.7019360657
509,2020-01-10,1282348.236810028
510,2020-01-13,1291553.1073468323
511,2020-01-14,1292547.7469342346
512,2020-01-15,1298563.6485913391
513,2020-01-16,1310438.1158993836
514,2020-01-17,1318502.0339596863
515,2020-01-21,1311890.061684906
516,2020-01-22,1313460.3746655579
517,2020-01-23,1311058.0617840881
518,2020-01-24,1300181.0128491516
519,2020-01-27,1282531.4464047546
520,2020-01-28,1296293.1101773377
521,2020-01-29,1297387.0435956116
522,2020-01-30,1306523.7994015808
523,2020-01-31,1274068.9282467957
524,2020-02-03,1281534.2243817444
525,2020-02-04,1297588.9785779114
526,2020-02-05,1306698.445756256
527,2020-02-06,1304457.6736462708
528,2020-02-07,1294699.481820404
529,2020-02-10,1303802.1979077454
530,2020-02-11,1304251.6865018005
531,2020-02-12,1313798.580560028
532,2020-02-13,1312562.5851987
533,2020-02-14,1317109.1997388
534,2020-02-18,1307623.1769650574
535,2020-02-19,1316260.2865918274
536,2020-02-20,1313226.881631195
537,2020-02-21,1302799.3817761536
538,2020-02-24,1263452.803796112
539,2020-02-25,1225275.3914197083
540,2020-02-26,1216000.4851697083
541,2020-02-27,1162663.5191662903
542,2020-02-28,1148408.3368542786
543,2020-03-02,1201475.582764923
544,2020-03-03,1172517.6734326477
545,2020-03-04,1225034.4627087708
546,2020-03-05,1182276.9751904602
547,2020-03-06,1163188.4358685608
548,2020-03-09,1072643.3510220642
549,2020-03-10,1137190.6496365662
550,2020-03-11,1075911.100999176
