,date,account_value
379,2019-07-08,1044590.4265254781
380,2019-07-09,1049576.329410915
381,2019-07-10,1052756.4772456929
382,2019-07-11,1079078.1848453328
383,2019-07-12,1087138.060295467
384,2019-07-15,1086310.1600650593
385,2019-07-16,1087470.7784084126
386,2019-07-17,1086084.2023357197
387,2019-07-18,1084104.9951175496
388,2019-07-19,1073440.5903323933
389,2019-07-22,1075724.4641078755
390,2019-07-23,1084589.8503841206
391,2019-07-24,1091830.5377315327
392,2019-07-25,1084098.3117984578
393,2019-07-26,1093510.827583675
394,2019-07-29,1085596.874206905
395,2019-07-30,1088863.5997051045
396,2019-07-31,1074352.3032401311
397,2019-08-01,1053134.6730597722
398,2019-08-02,1040790.4235213506
399,2019-08-05,1011172.6893141973
400,2019-08-06,1024996.5470412481
401,2019-08-07,1022265.1131804693
402,2019-08-08,1032450.7894614446
403,2019-08-09,1032733.2930548894
404,2019-08-12,1011059.2093871343
405,2019-08-13,1029844.9699805486
406,2019-08-14,996521.344824146
407,2019-08-15,1002811.4674132573
408,2019-08-16,1015824.8394492376
409,2019-08-19,1020780.061377897
410,2019-08-20,1013206.8489618852
411,2019-08-21,1019472.2741364038
412,2019-08-22,1016451.3610201032
413,2019-08-23,1002669.4930661562
414,2019-08-26,1017003.0625415342
415,2019-08-27,1003578.0063043401
416,2019-08-28,1010638.7626768796
417,2019-08-29,1030450.4023367612
418,2019-08-30,1034379.8114439695
419,2019-09-03,1014522.6646086423
420,2019-09-04,1017049.0619398801
421,2019-09-05,1034385.1831595151
422,2019-09-06,1030120.213768646
423,2019-09-09,1035270.8273627012
424,2019-09-10,1040563.6216131895
425,2019-09-11,1052566.2526927087
426,2019-09-12,1054721.6774401758
427,2019-09-13,1057778.7746226632
428,2019-09-16,1052193.8384005867
429,2019-09-17,1048754.0251834237
430,2019-09-18,1048828.6494510018
431,2019-09-19,1048757.973604902
432,2019-09-20,1048022.7555644357
433,2019-09-23,1043415.3924891794
434,2019-09-24,1024654.1958873117
435,2019-09-25,1028526.0510237882
436,2019-09-26,1017951.624010391
437,2019-09-27,1011449.2325729997
438,2019-09-30,1010570.0453171403
439,2019-10-01,999988.8784045255
440,2019-10-02,980886.6161631619
441,2019-10-03,983900.5613373106
442,2019-10-04,999634.7548874205
443,2019-10-07,1000656.3503659113
444,2019-10-08,986873.8678538492
445,2019-10-09,991756.1392237833
446,2019-10-10,998467.840361326
447,2019-10-11,1012632.7957217386
448,2019-10-14,1013306.8088862589
449,2019-10-15,1038496.3141581705
450,2019-10-16,1028711.5452067545
451,2019-10-17,1033110.2159297159
452,2019-10-18,1029700.9234866273
453,2019-10-21,1035966.75119964
454,2019-10-22,1035265.3914318464
455,2019-10-23,1041017.8164662359
456,2019-10-24,1043640.8484723013
457,2019-10-25,1055306.6623799244
458,2019-10-28,1071727.5888058583
459,2019-10-29,1076389.5911938588
460,2019-10-30,1082133.6440350453
461,2019-10-31,1072419.3819958607
462,2019-11-01,1086126.3451954762
463,2019-11-04,1085890.2902943532
464,2019-11-05,1082085.6715657155
465,2019-11-06,1084105.6867596547
466,2019-11-07,1100934.3373295704
467,2019-11-08,1103845.256046001
468,2019-11-11,1094917.9179493824
469,2019-11-12,1100679.5047833363
470,2019-11-13,1096590.8759228627
471,2019-11-14,1099405.5580403248
472,2019-11-15,1114412.046914276
473,2019-11-18,1115135.0773288573
474,2019-11-19,1120241.0235492552
475,2019-11-20,1117075.8143054808
476,2019-11-21,1115566.7283336485
477,2019-11-22,1119496.1276141966
478,2019-11-25,1129317.2251178587
479,2019-11-26,1129625.6586047972
480,2019-11-27,1129352.4680721129
481,2019-11-29,1129943.0678645934
482,2019-12-02,1116834.9353153075
483,2019-12-03,1104658.054967102
484,2019-12-04,1106237.0268260802
485,2019-12-05,1114731.967933462
486,2019-12-06,1129192.2223890284
487,2019-12-09,1120528.6499670008
488,2019-12-10,1121039.272445486
489,2019-12-11,1120685.5632868765
490,2019-12-12,1137973.6423593403
491,2019-12-13,1143960.6568437458
492,2019-12-16,1157272.1201310994
493,2019-12-17,1161481.679926479
494,2019-12-18,1161630.2306123616
495,2019-12-19,1166632.9888788105
496,2019-12-20,1166452.7648759724
497,2019-12-23,1167056.2851510884
498,2019-12-24,1167355.1462770344
499,2019-12-26,1173972.7957750203
500,2019-12-27,1174040.4733720662
501,2019-12-30,1165162.6341424824
502,2019-12-31,1166179.513823116
503,2020-01-02,1182867.764616573
504,2020-01-03,1171772.4295297505
505,2020-01-06,1189620.7087388874
506,2020-01-07,1193405.9910379292
507,2020-01-08,1207761.3734346272
508,2020-01-09,1220919.5220285298
509,2020-01-10,1221784.796232784
510,2020-01-13,1226386.5604120137
511,2020-01-14,1226865.5462900044
512,2020-01-15,1234331.273523891
513,2020-01-16,1250567.478126331
514,2020-01-17,1249094.1867930486
515,2020-01-21,1248828.1700611454
516,2020-01-22,1247906.8758127629
517,2020-01-23,1245348.6977843512
518,2020-01-24,1229739.4599122808
519,2020-01-27,1207846.4341261252
520,2020-01-28,1223287.6882549932
521,2020-01-29,1214646.040019718
522,2020-01-30,1228346.4954869421
523,2020-01-31,1196881.5020138586
524,2020-02-03,1207219.3890835608
525,2020-02-04,1226441.151755985
526,2020-02-05,1240728.163462215
527,2020-02-06,1235150.8402085835
528,2020-02-07,1222047.622965389
529,2020-02-10,1226146.7120610082
530,2020-02-11,1227372.9985271948
531,2020-02-12,1245301.0968786352
532,2020-02-13,1241992.431636051
533,2020-02-14,1240365.1657799107
534,2020-02-18,1237856.9122232092
535,2020-02-19,1252881.208179218
536,2020-02-20,1241534.7943238486
537,2020-02-21,1228464.23049699
538,2020-02-24,1180632.619406452
539,2020-02-25,1137817.0369784734
540,2020-02-26,1128437.9190471075
541,2020-02-27,1082336.9569499395
542,2020-02-28,1072119.859640827
543,2020-03-02,1124756.2715937993
544,2020-03-03,1083377.5728900335
545,2020-03-04,1140129.6051089666
546,2020-03-05,1099028.8360621831
547,2020-03-06,1077528.459868183
548,2020-03-09,996765.2186686895
549,2020-03-10,1050018.0506011236
550,2020-03-11,1003870.0248137701
551,2020-03-12,899985.1761332739
552,2020-03-13,1000457.5525735166
553,2020-03-16,854782.9370759275
554,2020-03-17,903540.235520807
555,2020-03-18,826277.8559251344
556,2020-03-19,860746.6279370553
557,2020-03-20,822647.4872777956
558,2020-03-23,798095.5633813197
559,2020-03-24,895263.1230565689
560,2020-03-25,907010.7092271773
561,2020-03-26,967118.8658418453
562,2020-03-27,920046.4931993282
563,2020-03-30,941852.7571687496
564,2020-03-31,916980.9563226497
565,2020-04-01,863170.7264566219
566,2020-04-02,878152.0838212764
567,2020-04-03,857852.5047921932
568,2020-04-06,932759.7170190609
569,2020-04-07,943914.6163301265
570,2020-04-08,999254.5921487606
571,2020-04-09,1016615.9827699459
572,2020-04-13,998458.4210138118
573,2020-04-14,1014574.129315356
574,2020-04-15,1016106.0012445247
575,2020-04-16,1029726.1111879146
576,2020-04-17,1049428.2803468502
577,2020-04-20,1031891.5914659298
578,2020-04-21,986882.4951486385
579,2020-04-22,1003109.2166566646
580,2020-04-23,1005514.5731897152
581,2020-04-24,1019981.4981469905
582,2020-04-27,1044219.3006028926
583,2020-04-28,1040645.613980273
584,2020-04-29,1063489.3413896358
585,2020-04-30,1053957.4546327388
586,2020-05-01,1021480.1833200252
587,2020-05-04,1029612.1129464901
588,2020-05-05,1043457.9060182369
