,date,account_value
578,2020-04-21,983182.0784510968
579,2020-04-22,998000.6969546673
580,2020-04-23,1004635.7291812298
581,2020-04-24,1010921.4973544476
582,2020-04-27,1026221.3738383648
583,2020-04-28,1027436.4516581891
584,2020-04-29,1039139.900209367
585,2020-04-30,1021399.5285281537
586,2020-05-01,1000826.467813432
587,2020-05-04,995140.0164279339
588,2020-05-05,996336.8780993817
589,2020-05-06,987589.656309068
590,2020-05-07,988214.496744096
591,2020-05-08,1009532.5863704083
592,2020-05-11,1002190.9598864911
593,2020-05-12,980497.0503405926
594,2020-05-13,961799.8916873334
595,2020-05-14,970925.941427171
596,2020-05-15,978688.2876567242
597,2020-05-18,1016762.2097682355
598,2020-05-19,1001141.0683307049
599,2020-05-20,1016376.7740229962
600,2020-05-21,1004420.0562228558
601,2020-05-22,1005401.3153361676
602,2020-05-26,1023096.0825366376
603,2020-05-27,1042786.3870715497
604,2020-05-28,1040069.3581618168
605,2020-05-29,1042274.8325218708
606,2020-06-01,1042079.6148247273
607,2020-06-02,1049941.8227715045
608,2020-06-03,1066293.1830200702
609,2020-06-04,1065386.0303940326
610,2020-06-05,1086822.8165077716
611,2020-06-08,1094355.1447739154
612,2020-06-09,1079276.7498611957
613,2020-06-10,1074008.9817719012
614,2020-06-11,1008977.7104782612
615,2020-06-12,1020182.8155235798
616,2020-06-15,1028351.0353989155
617,2020-06-16,1044947.2941460164
618,2020-06-17,1041027.9057831318
619,2020-06-18,1043062.373384908
620,2020-06-19,1032508.2122177632
621,2020-06-22,1028064.2572197468
622,2020-06-23,1026889.7660202534
623,2020-06-24,1000302.6521553547
624,2020-06-25,1010066.1781372578
625,2020-06-26,990685.2641396077
626,2020-06-29,1010130.0005096943
627,2020-06-30,1020165.8198570759
628,2020-07-01,1017389.2814278157
629,2020-07-02,1023046.053614095
630,2020-07-06,1033153.3579887898
631,2020-07-07,1023743.593431905
632,2020-07-08,1028410.7952904255
633,2020-07-09,1016174.1655945332
634,2020-07-10,1028860.9637207539
635,2020-07-13,1033127.4631332905
636,2020-07-14,1050839.7458786517
637,2020-07-15,1059399.688894704
638,2020-07-16,1062826.9890427142
639,2020-07-17,1067600.9435753375
640,2020-07-20,1063309.598181203
641,2020-07-21,1067305.3371147662
642,2020-07-22,1075909.327074483
643,2020-07-23,1073343.6176018268
644,2020-07-24,1055341.7077354938
645,2020-07-27,1057432.619135335
646,2020-07-28,1048909.9168533832
647,2020-07-29,1050876.3807510883
648,2020-07-30,1044684.0431847126
649,2020-07-31,1041233.5864929707
650,2020-08-03,1043165.1173080952
651,2020-08-04,1051071.6553940326
652,2020-08-05,1068028.6831955463
653,2020-08-06,1071535.6952538043
654,2020-08-07,1078263.9583344012
655,2020-08-10,1087520.0021461993
656,2020-08-11,1087563.3961005108
657,2020-08-12,1098739.347270444
658,2020-08-13,1095181.0162081271
659,2020-08-14,1095995.2052091877
660,2020-08-17,1093113.782414468
661,2020-08-18,1095079.195821336
662,2020-08-19,1089262.3810172589
663,2020-08-20,1091178.4726259166
664,2020-08-21,1094572.094850404
665,2020-08-24,1106073.9839455064
666,2020-08-25,1108906.971318723
667,2020-08-26,1111084.3657748578
668,2020-08-27,1113990.5478629086
669,2020-08-28,1124429.0107993176
670,2020-08-31,1114805.6902941428
671,2020-09-01,1115131.130880233
672,2020-09-02,1142545.970899459
673,2020-09-03,1115293.571855422
674,2020-09-04,1110367.5854725677
675,2020-09-08,1096619.377011571
676,2020-09-09,1110323.538333771
677,2020-09-10,1096350.9822157596
678,2020-09-11,1107343.9425162051
679,2020-09-14,1113822.4925612186
680,2020-09-15,1114246.4952162479
681,2020-09-16,1118781.051299927
682,2020-09-17,1119380.2352904056
683,2020-09-18,1114225.8822897647
684,2020-09-21,1085733.2329825137
685,2020-09-22,1090489.7445650331
686,2020-09-23,1075089.6185503236
687,2020-09-24,1077372.2532053224
688,2020-09-25,1084493.4535799257
689,2020-09-28,1098033.4007311098
690,2020-09-29,1092578.555729889
691,2020-09-30,1100550.8547640077
692,2020-10-01,1095363.2300310365
693,2020-10-02,1092592.6588831178
694,2020-10-05,1105580.779999756
695,2020-10-06,1098520.9308748476
696,2020-10-07,1116673.0294656984
697,2020-10-08,1133749.4931764833
698,2020-10-09,1137928.1325044862
699,2020-10-12,1142872.446141266
700,2020-10-13,1129770.0187158815
701,2020-10-14,1131623.014790558
702,2020-10-15,1129198.0612421266
703,2020-10-16,1136576.0006609194
704,2020-10-19,1120604.3309297792
705,2020-10-20,1114995.6874361269
706,2020-10-21,1110738.6681986086
707,2020-10-22,1118216.2759409181
708,2020-10-23,1111807.083050751
709,2020-10-26,1091025.1573419801
710,2020-10-27,1080065.7162485353
711,2020-10-28,1046317.1745157472
712,2020-10-29,1050443.3645029298
713,2020-10-30,1054742.0208444826
714,2020-11-02,1070697.1777925722
715,2020-11-03,1086204.9269800417
716,2020-11-04,1079331.4275102846
717,2020-11-05,1094011.2778520815
718,2020-11-06,1099122.33917334
719,2020-11-09,1122191.1126337282
720,2020-11-10,1143786.6907811663
721,2020-11-11,1141809.711182751
722,2020-11-12,1132732.332841782
723,2020-11-13,1150065.0580691379
724,2020-11-16,1163813.9648150485
725,2020-11-17,1156034.3873219492
726,2020-11-18,1140287.4618452531
727,2020-11-19,1143214.7996838077
728,2020-11-20,1140811.2563602908
729,2020-11-23,1147139.9304974063
730,2020-11-24,1161292.9507725223
731,2020-11-25,1159652.514821045
732,2020-11-27,1160438.1469850466
733,2020-11-30,1153462.6208009645
734,2020-12-01,1160518.4123849794
735,2020-12-02,1166926.252144806
736,2020-12-03,1167891.7111864015
737,2020-12-04,1181356.2429628298
738,2020-12-07,1169122.4533510134
739,2020-12-08,1179526.2638673708
740,2020-12-09,1183952.0774507448
741,2020-12-10,1176528.0591173097
742,2020-12-11,1190505.325444214
743,2020-12-14,1176978.7761278078
744,2020-12-15,1190267.3584566042
745,2020-12-16,1186567.527108185
746,2020-12-17,1197419.6844949648
747,2020-12-18,1195721.4662942812
748,2020-12-21,1183384.952900879
749,2020-12-22,1178257.9878091738
750,2020-12-23,1179822.5458726808
751,2020-12-24,1185473.887719147
752,2020-12-28,1192507.1827554628
753,2020-12-29,1193219.203129761
754,2020-12-30,1199071.3073015139
755,2020-12-31,1209251.0967988893
756,2021-01-04,1191917.511658661
757,2021-01-05,1199717.6598367617
758,2021-01-06,1212018.2013330385
759,2021-01-07,1205946.5825586244
760,2021-01-08,1201230.3093461916
761,2021-01-11,1194665.5973749086
762,2021-01-12,1194089.2476282045
763,2021-01-13,1194547.837666504
764,2021-01-14,1200642.6604661867
765,2021-01-15,1191599.1462755129
766,2021-01-19,1199840.18272876
767,2021-01-20,1201655.4794282839
768,2021-01-21,1204812.700947754
769,2021-01-22,1180371.3008317873
770,2021-01-25,1188193.9563646242
771,2021-01-26,1207158.9747476503
772,2021-01-27,1199164.8467378542
773,2021-01-28,1208223.9680948183
774,2021-01-29,1175857.3320398256
775,2021-02-01,1180341.7728776857
776,2021-02-02,1184449.219082825
777,2021-02-03,1181851.0464487001
778,2021-02-04,1193406.8122072145
779,2021-02-05,1203626.2945871279
780,2021-02-08,1214318.4177789614
781,2021-02-09,1213390.0162057802
782,2021-02-10,1214699.8857316896
783,2021-02-11,1213145.3904199526
784,2021-02-12,1215806.554615967
785,2021-02-16,1209696.0621690676
786,2021-02-17,1209795.0268373415
787,2021-02-18,1215512.5711069033
788,2021-02-19,1202502.462315552
789,2021-02-22,1205213.6143922731
790,2021-02-23,1207896.1786432192
791,2021-02-24,1222866.8425607607
792,2021-02-25,1211180.9204149172
